demand_id,item_id,fabric_category,max_production_limit,min_production_period,max_production_period,arrival_date,type,priority,history_supplier_id,algo_finished,algo_physical_supplier_id,designated_physical_supplier_id,forced_using_private_capacity,shared_capacity_availability,valid,create_time,update_time,manual_arrival_date,advancement_candidate
1575328899632525325,201123103011,毛织,1,-1,-1,2022-08-01,订货单,绿单,0003000617,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899632525326,201123103011,毛织,1,-1,-1,2022-08-01,订货单,绿单,0003000617,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899632525328,201123103101,毛织,3,-1,-1,2022-08-01,订货单,绿单,0003001757,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899632525329,201123103101,毛织,1,-1,-1,2022-08-01,订货单,绿单,0003001757,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899632525330,201123103101,毛织,3,-1,-1,2022-08-01,订货单,绿单,0003001757,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899632525331,201123103101,毛织,1,-1,-1,2022-08-01,订货单,绿单,0003001757,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899632525332,200123134202,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899632525333,200123134203,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899632525334,200123137202,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899632525335,200123137202,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899632525336,200123137202,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899632525337,200123156201,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899632525338,200123156201,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899632525339,200123156202,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899632525340,200123100107,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899632525341,200123156202,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899636719618,200123156203,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899636719619,200123156203,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899636719622,200923133201,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000659,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899636719623,200923133201,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000659,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899636719624,200923137201,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000659,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899636719625,201123104005,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899636719626,201123104005,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899636719627,200123100107,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899636719628,201123104105,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899636719629,201123104105,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108225,201123121104,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108226,201123121104,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108227,201123121104,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108228,201123121104,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108229,201123121104,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108230,202123108001,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108231,202123108001,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108232,202123108017,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108233,200123104102,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000627,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108234,202123108017,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108235,200123104102,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000627,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108236,200123104107,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108237,200123104107,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108238,200123104201,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108239,200123104201,针织,2,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108240,200123104201,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108241,200123100002,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000680,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108242,200123104201,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899645108243,200123105010,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899649302529,200123105010,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899649302530,200123105010,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899649302531,200123105010,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899649302532,200123105109,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899649302533,200123105109,针织,2,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899649302534,200123105109,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899649302535,200123105109,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899649302536,200123108004,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899649302537,200123100002,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000680,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899649302538,200123108004,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899649302539,200123108004,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899649302540,200123108106,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899649302541,200123108106,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899649302542,200123108106,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899649302543,200123108109,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496834,200123108109,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496835,200123108109,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496836,200123108109,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496837,200123108113,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496838,200123100002,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000680,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496839,200123108113,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496840,200123108113,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496841,200123108114,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496842,200123108114,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496843,200123108114,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496844,200123108201,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496845,200123108201,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496846,200123108201,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496847,200123108201,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496848,200123108201,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496849,200123100106,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496850,200123111008,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496851,200123111008,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899653496852,200123111008,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691138,200123111008,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691139,200123111012,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691140,200123111012,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691141,200123111012,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691142,200123120106,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691143,200123120106,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691144,200123120106,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691145,200123100106,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691146,200123120106,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691147,200123120109,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691148,200123120201,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691149,200123120201,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691150,200123120201,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691151,200123120201,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691152,200123123001,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691153,200123123001,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691154,200123123003,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000680,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691155,200123123003,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000680,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691156,200123100106,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691157,200123123003,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000680,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691158,200123123003,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000680,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691159,200123123006,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691160,200123123006,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691161,200123123006,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691162,200123131201,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000659,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691163,200123131201,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000659,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691164,200123131203,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691165,200123131204,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000659,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691166,200123131208,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000659,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691167,200123100106,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691168,200123132201,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691169,200123132201,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691170,200123133201,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691171,200123133201,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691172,200123133203,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691173,200123133203,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691176,200123133205,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691177,200123133205,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899657691178,200123100107,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885442,200123133205,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885443,200123133206,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885444,200123133206,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885445,200123133208,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885446,200123133208,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885447,200123133209,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885448,200123133209,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885451,200123133212,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000484,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885452,201123108122,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885453,201123121202,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,渠道-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885454,201123121202,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,渠道-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885455,201123121202,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,渠道-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885456,200123108111,梭织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885457,201123106101,梭织,1,-1,-1,2022-08-01,订货单,绿单,0003001764,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885458,201123106101,梭织,1,-1,-1,2022-08-01,订货单,绿单,0003001764,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885459,201123108110,梭织,1,-1,-1,2022-08-01,订货单,蓝单,0003000612,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885460,201123108110,梭织,1,-1,-1,2022-08-01,订货单,蓝单,0003000612,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899661885461,201123108110,梭织,1,-1,-1,2022-08-01,订货单,蓝单,0003000612,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
