id,plan_type,supplier_id,physical_supplier_id,brand,channel,age_group,fabric_category,item_capacity_group,year,quarter,forced_shared_capacity_availability,valid,create_time,update_time
1573620750563209671,2,1573619394452451329,0003000484,巴拉巴拉,巴拉巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209643,2,1573619394221764610,0003000484,巴拉巴拉,巴拉巴拉线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209428,2,1573619392170749954,0003000484,巴拉巴拉,巴拉巴拉线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209537,2,1573619393135439873,0003000546,巴拉巴拉,巴拉巴拉线上,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403527,2,1573619395333255169,0003000546,巴拉巴拉,巴拉巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209498,2,1573619392766341123,0003000546,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209728,2,1573619395148705793,0003000546,巴拉巴拉,巴拉巴拉线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209735,2,1573619395220008963,0003000546,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209652,2,1573619394293067778,0003000546,巴拉巴拉,巴拉巴拉线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209554,2,1573619393265463298,0003000547,巴拉巴拉,巴拉巴拉线上,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209515,2,1573619392967667713,0003000547,巴拉巴拉,巴拉巴拉线上,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209272,2,1573619390761463810,0003000547,巴拉巴拉,巴拉巴拉线下,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209715,2,1573619395001905154,0003000547,巴拉巴拉,巴拉巴拉线下,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209281,2,1573619390828572673,0003000563,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209520,2,1573619393001222146,0003000563,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209406,2,1573619391885537281,0003000563,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209354,2,1573619391436746753,0003000563,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织婴童,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209579,2,1573619393441624066,0003000563,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209731,2,1573619395173871617,0003000563,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209341,2,1573619391336083458,0003000563,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209495,2,1573619392749563905,0003000563,马卡乐,马卡乐线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403544,2,1573619395484250115,0003000563,马卡乐,马卡乐线下,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209405,2,1573619391881342978,0003000563,马卡乐,马卡乐线下,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209695,2,1573619394817355777,0003000563,马卡乐,马卡乐线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209224,2,1573619390212009985,0003000563,马卡乐,马卡乐线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403552,2,1573619395572330497,0003000563,马卡乐,马卡乐线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209655,2,1573619394309844994,0003000566,Mini巴拉,Mini巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209403,2,1573619391851982849,0003000566,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209734,2,1573619395211620353,0003000566,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织婴童,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209504,2,1573619392820867074,0003000566,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209674,2,1573619394498588674,0003000566,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209263,2,1573619390685966337,0003000566,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209413,2,1573619391961034755,0003000566,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209525,2,1573619393047359490,0003000566,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织婴童,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209355,2,1573619391449329665,0003000566,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403589,2,1573619395974983681,0003000566,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209567,2,1573619393357737985,0003000566,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209697,2,1573619394834132993,0003000566,马卡乐,马卡乐线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403562,2,1573619395681382402,0003000566,马卡乐,马卡乐线下,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209329,2,1573619391252197377,0003000566,马卡乐,马卡乐线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209566,2,1573619393349349377,0003000566,马卡乐,马卡乐线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209220,2,1573619390191038465,0003000576,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403614,2,1573619396222447618,0003000576,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209247,2,1573619390564331521,0003000576,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209586,2,1573619393504538625,0003000576,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织婴童,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209672,2,1573619394469228545,0003000576,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403578,2,1573619395878514690,0003000576,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209621,2,1573619393789751297,0003000576,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209436,2,1573619392258830338,0003000576,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209425,2,1573619392103641090,0003000576,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403577,2,1573619395874320385,0003000576,马卡乐,马卡乐线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209432,2,1573619392237858817,0003000576,马卡乐,马卡乐线下,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209560,2,1573619393299017730,0003000576,马卡乐,马卡乐线下,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209581,2,1573619393466789890,0003000576,马卡乐,马卡乐线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209669,2,1573619394431479810,0003000576,马卡乐,马卡乐线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209470,2,1573619392544043009,0003000576,马卡乐,马卡乐线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209337,2,1573619391302529026,0003000581,Mini巴拉,Mini巴拉线上,非婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209668,2,1573619394427285505,0003000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209243,2,1573619390539165697,0003000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209265,2,1573619390711132163,0003000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403593,2,1573619396008538114,0003000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209313,2,1573619391134756865,0003000581,马卡乐,马卡乐线下,婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209606,2,1573619393647144961,0003000581,马卡乐,马卡乐线下,非婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403565,2,1573619395719131138,0003000584,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403590,2,1573619395979177985,0003000584,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209587,2,1573619393508732930,0003000584,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209650,2,1573619394272096257,0003000584,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403597,2,1573619396037898242,0003000584,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209372,2,1573619391579353089,0003000584,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209264,2,1573619390706937857,0003000584,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209445,2,1573619392338522114,0003000584,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209410,2,1573619391927480321,0003000594,Mini巴拉,Mini巴拉线上,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209351,2,1573619391411580929,0003000594,巴拉巴拉,巴拉巴拉线上,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209726,2,1573619395115151362,0003000594,巴拉巴拉,巴拉巴拉线上,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403599,2,1573619396063064065,0003000594,巴拉巴拉,巴拉巴拉线下,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209494,2,1573619392736980994,0003000594,巴拉巴拉,巴拉巴拉线下,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209605,2,1573619393642950658,0003000608,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403560,2,1573619395652022274,0003000608,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209509,2,1573619392900558850,0003000608,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403571,2,1573619395756879873,0003000608,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209444,2,1573619392330133506,0003000608,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209664,2,1573619394385342465,0003000608,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209736,2,1573619395224203266,0003000610,巴拉巴拉,巴拉巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209260,2,1573619390664994818,0003000611,巴拉巴拉,巴拉巴拉线上,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209648,2,1573619394259513346,0003000611,巴拉巴拉,巴拉巴拉线上,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209584,2,1573619393487761409,0003000611,巴拉巴拉,巴拉巴拉线下,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403581,2,1573619395891097601,0003000611,巴拉巴拉,巴拉巴拉线下,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209307,2,1573619391084425218,0003000612,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403538,2,1573619395421335553,0003000612,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209692,2,1573619394750246913,0003000612,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209698,2,1573619394838327297,0003000615,巴拉巴拉,巴拉巴拉线上,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209538,2,1573619393139634177,0003000615,巴拉巴拉,巴拉巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209490,2,1573619392699232257,0003000615,巴拉巴拉,巴拉巴拉线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209558,2,1573619393294823425,0003000615,巴拉巴拉,巴拉巴拉线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209391,2,1573619391709376513,0003000617,Mini巴拉,Mini巴拉线上,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209369,2,1573619391554187266,0003000617,巴拉巴拉,巴拉巴拉线上,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403526,2,1573619395312283650,0003000617,巴拉巴拉,巴拉巴拉线上,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209709,2,1573619394947379201,0003000617,巴拉巴拉,巴拉巴拉线下,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209471,2,1573619392548237314,0003000617,巴拉巴拉,巴拉巴拉线下,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209236,2,1573619390459473922,0003000619,巴拉巴拉,巴拉巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403553,2,1573619395593302017,0003000619,巴拉巴拉,巴拉巴拉线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209475,2,1573619392581791745,0003000619,森马,森马线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209280,2,1573619390815989763,0003000627,巴拉巴拉,巴拉巴拉线上,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209662,2,1573619394368565250,0003000627,巴拉巴拉,巴拉巴拉线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209545,2,1573619393206743041,0003000627,马卡乐,马卡乐线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403535,2,1573619395396169729,0003000629,巴拉巴拉,巴拉巴拉线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403529,2,1573619395341643778,0003000630,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209628,2,1573619393902997505,0003000630,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209647,2,1573619394255319041,0003000630,森马,森马线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403579,2,1573619395882708993,0003000651,Mini巴拉,Mini巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403603,2,1573619396092424194,0003000651,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209563,2,1573619393328377858,0003000651,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织婴童,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209430,2,1573619392187527170,0003000651,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403557,2,1573619395626856450,0003000651,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209449,2,1573619392355299329,0003000651,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209632,2,1573619393932357634,0003000651,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209531,2,1573619393093496833,0003000651,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209629,2,1573619393911386114,0003000651,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209291,2,1573619390904070146,0003000651,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织婴童,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209402,2,1573619391847788546,0003000651,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209293,2,1573619390916653057,0003000651,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209541,2,1573619393168994305,0003000655,Mini巴拉,Mini巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209608,2,1573619393659727875,0003000657,Mini巴拉,Mini巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209484,2,1573619392661483522,0003000658,Mini巴拉,Mini巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403584,2,1573619395916263425,0003000658,Mini巴拉,Mini巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209552,2,1573619393248686082,0003000658,巴拉巴拉,巴拉巴拉线上,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209456,2,1573619392426602498,0003000658,巴拉巴拉,巴拉巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209659,2,1573619394347593729,0003000658,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209299,2,1573619390971179009,0003000658,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织婴童,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209306,2,1573619391084425217,0003000658,巴拉巴拉,巴拉巴拉线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209253,2,1573619390618857474,0003000658,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209437,2,1573619392263024641,0003000658,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209377,2,1573619391604518914,0003000658,巴拉巴拉,巴拉巴拉线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403605,2,1573619396138561538,0003000659,巴拉巴拉,巴拉巴拉线上,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209497,2,1573619392762146817,0003000659,巴拉巴拉,巴拉巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209431,2,1573619392216887298,0003000659,巴拉巴拉,巴拉巴拉线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209667,2,1573619394414702595,0003000659,巴拉巴拉,巴拉巴拉线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209522,2,1573619393017999362,0003000659,马卡乐,马卡乐线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403531,2,1573619395375198209,0003000659,马卡乐,马卡乐线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209704,2,1573619394888658946,0003000660,Mini巴拉,Mini巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209727,2,1573619395136122881,0003000660,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209503,2,1573619392812478466,0003000660,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209722,2,1573619395077402625,0003000661,Mini巴拉,Mini巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403528,2,1573619395341643777,0003000661,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209492,2,1573619392720203779,0003000661,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403607,2,1573619396151144450,0003000661,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209512,2,1573619392934113281,0003000661,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209294,2,1573619390933430273,0003000661,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209660,2,1573619394351788034,0003000661,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
